label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
184,15.0,11.65685424949238,0.7343887778710586,1.0,4.370193722368317,144.26666666666668,357.93333333333334,0.5918154716491699,0.6200380325317383,0.59871566
185,10.0,8.207106781186548,0.6546536707079772,0.9090909090909091,3.5682482323055424,177.2,359.1,0.5836554169654846,0.5874593257904053,0.5854715
186,25.0,16.485281374238568,0.7678721725576997,0.9615384615384616,5.641895835477563,33.12,360.48,0.5674581527709961,0.6377691626548767,0.6016271
187,3575.0,321.9716087690037,0.3900918492872123,0.8499762244412744,67.4672614860586,258.60223776223773,363.84755244755246,0.06215105205774307,0.6477698087692261,0.37116775
188,10.0,8.207106781186548,0.6546536707079772,0.9090909090909091,3.5682482323055424,141.1,363.8,0.6212651133537292,0.6234124898910522,0.62232035
189,40.0,24.485281374238568,0.901108661918867,0.9090909090909091,7.136496464611085,198.05,365.075,0.5564144849777222,0.6178293228149414,0.58968496
190,24.0,17.692388155425117,0.8047872534085309,0.9230769230769231,5.527906391541368,221.70833333333334,364.8333333333333,0.5662310719490051,0.6381372809410095,0.5996508
191,12.0,9.65685424949238,0.0,1.0,3.9088200952233594,149.5,369.5,0.5758635401725769,0.577704131603241,0.5767941
192,13.0,10.207106781186548,0.7743457464718221,0.9285714285714286,4.068428945128219,32.07692307692308,370.6923076923077,0.5408307313919067,0.6377078294754028,0.5581561
193,48.0,24.48528137423857,0.7828952316697331,0.9411764705882353,7.817640190446719,56.395833333333336,370.7083333333333,0.555862307548523,0.6314497590065002,0.6013265
194,30.0,19.65685424949238,0.7965841128426019,0.7894736842105263,6.180387232371033,207.56666666666666,369.53333333333336,0.6186882853507996,0.6323087215423584,0.62659055
195,16.0,11.65685424949238,0.5773502691896258,1.0,4.51351666838205,11.5,371.0,0.5280078649520874,0.5502791404724121,0.5445043
196,20.0,17.82842712474619,0.9580987853882644,0.7692307692307693,5.046265044040321,47.45,375.25,0.6304681301116943,0.6383827328681946,0.6347353
197,10.0,8.207106781186548,0.6546536707079771,0.9090909090909091,3.5682482323055424,36.8,375.9,0.6215718984603882,0.6304067969322205,0.62678695
198,12.0,10.0,0.6831300510639732,1.0,3.9088200952233594,59.0,377.5,0.5053684115409851,0.5558009743690491,0.5151288
199,10.0,8.82842712474619,0.6831300510639732,1.0,3.5682482323055424,3.8,379.5,0.5074544548988342,0.5282532572746277,0.513737
200,16.0,11.65685424949238,0.5773502691896258,1.0,4.51351666838205,143.0,386.5,0.5451254844665527,0.6008344292640686,0.5865697
201,22.0,15.65685424949238,0.8394250524174951,0.8148148148148148,5.292567428401227,227.22727272727272,385.8636363636364,0.5813239812850952,0.6260506510734558,0.61525244
202,23.0,16.863961030678926,0.8772964016064682,0.92,5.4115163798060095,127.3913043478261,387.8695652173913,0.5359838008880615,0.629056990146637,0.59655577
203,2172.0,201.23759005323592,0.5974036677452494,0.9242553191489362,52.58779602878194,352.15837937384896,386.95303867403317,0.09792011976242065,0.638566792011261,0.39281368
204,22.0,15.65685424949238,0.8394250524174952,0.8148148148148148,5.292567428401227,172.13636363636363,391.22727272727275,0.6132891774177551,0.6161113977432251,0.6152051
205,122.0,47.798989873223334,0.7808964229276919,0.7973856209150327,12.463355264843006,117.25409836065573,392.0163934426229,0.47481441497802734,0.6261120438575745,0.5655174
206,22.0,15.65685424949238,0.8394250524174951,0.8148148148148148,5.292567428401227,63.22727272727273,394.1363636363636,0.5467206835746765,0.6218172907829285,0.5870243
207,44.0,24.485281374238568,0.7629025622050774,0.8979591836734694,7.48482063701911,20.863636363636363,401.9318181818182,0.4984968304634094,0.6212037801742554,0.57247937
208,62.0,30.727922061357855,0.5831737916204522,0.8493150684931506,8.884866446580956,150.61290322580646,404.64516129032256,0.598625659942627,0.6234738230705261,0.61775416
209,27.0,17.071067811865476,0.5652243736385935,0.9642857142857143,5.863230142835039,248.33333333333334,404.7037037037037,0.600098192691803,0.6093012094497681,0.60439295
210,10.0,8.207106781186548,0.6546536707079772,0.9090909090909091,3.5682482323055424,264.1,404.8,0.6313270926475525,0.6350082755088806,0.63335174
211,16.0,11.65685424949238,0.5773502691896258,1.0,4.51351666838205,287.5,405.0,0.6237806081771851,0.6316338181495667,0.62768805
212,99.0,38.72792206135786,0.7805257466481382,0.9,11.227230955528665,3.787878787878788,409.050505050505,0.48321983218193054,0.6212037801742554,0.5779124
213,19.0,13.65685424949238,0.776661503145017,1.0,4.918490759365935,219.68421052631578,408.57894736842104,0.5378243923187256,0.6002208590507507,0.58663917
214,48.0,25.071067811865476,0.8082476829052883,0.9230769230769231,7.817640190446719,12.770833333333334,410.9791666666667,0.5962942242622375,0.6212037801742554,0.6160143
